"Lemma","Wordform","TokenID","FileID","Genre"
"relation-ship","relationship",24001933,"C8T","fict"
"companion-ship","companionship",24005128,"C8T","fict"
"lady-ship","Ladyship",24477680,"C98","fict"
"relation-ship","relationship",24481759,"C98","fict"
"horseman-ship","horsemanship",24481795,"C98","fict"
"horseman-ship","horsemanship",24481949,"C98","fict"
"lady-ship","Ladyship",24482141,"C98","fict"
"companion-ship","companionship",24483405,"C98","fict"
"companion-ship","companionship",24496490,"C98","fict"
"kin-ship","kinship",24506339,"C98","fict"
"relation-ship","relationship",24511053,"C98","fict"
"relation-ship","relationship",24512933,"C98","fict"
"companion-ship","companionship",24514084,"C98","fict"
"relation-ship","relationship",24521123,"C98","fict"
"champion-ship","championships",25376654,"CA0","fict"
"champion-ship","Championships",25377178,"CA0","fict"
"scholar-ship","scholarship",25378724,"CA0","fict"
"scholar-ship","scholarship",25379377,"CA0","fict"
"scholar-ship","scholarship",25380276,"CA0","fict"
"scholar-ship","scholarship",25380741,"CA0","fict"
"scholar-ship","scholarship",25381084,"CA0","fict"
"scholar-ship","scholarship",25381548,"CA0","fict"
"champion-ship","Championships",25381881,"CA0","fict"
"champion-ship","Championships",25382204,"CA0","fict"
"member-ship","membership",25384206,"CA0","fict"
"scholar-ship","scholarship",25385341,"CA0","fict"
"scholar-ship","scholarship",25389222,"CA0","fict"
"scholar-ship","scholarship",25389349,"CA0","fict"
"scholar-ship","scholarship",25389779,"CA0","fict"
"scholar-ship","scholarship",25390864,"CA0","fict"
"hard-ship","hardship",25398222,"CA0","fict"
"sponsor-ship","sponsorship",25399222,"CA0","fict"
"wor-ship","hero-worship",25403149,"CA0","fict"
"wor-ship","worship",25495858,"CA3","fict"
"relation-ship","relationships",25496018,"CA3","fict"
"wor-ship","worships",25516786,"CA3","fict"
"relation-ship","relationship",25524354,"CA3","fict"
"friend-ship","friendship",25524361,"CA3","fict"
"friend-ship","friendship",25530009,"CA3","fict"
"wor-ship","worship",25535380,"CA3","fict"
"relation-ship","relationship",26285320,"CAM","fict"
"relation-ship","relationships",26285398,"CAM","fict"
"member-ship","membership",26292944,"CAM","fict"
"relation-ship","relationship",26307995,"CAM","fict"
"leader-ship","leadership",26316127,"CAM","fict"
"apprentice-ship","apprenticeship",26318152,"CAM","fict"
"friend-ship","friendship",26537040,"CAV","fict"
"member-ship","membership",26611444,"CB0","fict"
"scholar-ship","scholarship",26614897,"CB0","fict"
"scholar-ship","scholarship",26614936,"CB0","fict"
"scholar-ship","scholarship",26616077,"CB0","fict"
"friend-ship","friendship",26772786,"CB5","fict"
"companion-ship","companionship",26783253,"CB5","fict"
"companion-ship","companionship",28941331,"CCD","fict"
"guardian-ship","guardianship",28950454,"CCD","fict"
"wor-ship","worship",28952730,"CCD","fict"
"protector-ship","protectorship",28957608,"CCD","fict"
"protector-ship","protectorship",28957632,"CCD","fict"
"protector-ship","protectorship",28957664,"CCD","fict"
"king-ship","kingship",28959329,"CCD","fict"
"king-ship","kingship",28960554,"CCD","fict"
"companion-ship","companionship",28964135,"CCD","fict"
"partisan-ship","Partisanship",28964486,"CCD","fict"
"queen-ship","queenship",28968894,"CCD","fict"
"guardian-ship","guardianship",28970040,"CCD","fict"
"king-ship","kingship",28972087,"CCD","fict"
"kin-ship","kinship",28976630,"CCD","fict"
"lord-ship","Lordship",28985311,"CCD","fict"
"friend-ship","friendship",29159621,"CCM","fict"
"friend-ship","friendship",29168796,"CCM","fict"
"friend-ship","friendship",29182602,"CCM","fict"
"friend-ship","friendship",29470680,"CCW","fict"
"relation-ship","relationship",29473886,"CCW","fict"
"scholar-ship","scholarship",29495541,"CCW","fict"
"friend-ship","friendship",29508191,"CCW","fict"
"scholar-ship","scholarship",29597727,"CD2","fict"
"scholar-ship","scholarship",29597988,"CD2","fict"
"partner-ship","partnership",29598397,"CD2","fict"
"partner-ship","partnership",29599954,"CD2","fict"
"scholar-ship","scholarship",29600482,"CD2","fict"
"scholar-ship","scholarships",29602351,"CD2","fict"
"court-ship","courtship",29606121,"CD2","fict"
"hard-ship","hardship",29606682,"CD2","fict"
"lecture-ship","lectureship",29606800,"CD2","fict"
"scholar-ship","scholarship",29606896,"CD2","fict"
"friend-ship","friendship",29609097,"CD2","fict"
"lady-ship","ladyship",29610551,"CD2","fict"
"lady-ship","ladyship",29610591,"CD2","fict"
"wor-ship","worship",29613311,"CD2","fict"
"fellow-ship","Fellowship",29614963,"CD2","fict"
"lecture-ship","lectureship",29614988,"CD2","fict"
"director-ship","directorship",29640043,"CD2","fict"
"friend-ship","friendship",29881459,"CDA","fict"
"wor-ship","worship",29884294,"CDA","fict"
"relation-ship","relationships",29884683,"CDA","fict"
"friend-ship","friendships",29884746,"CDA","fict"
"comrade-ship","comradeship",29884831,"CDA","fict"
"friend-ship","friendship",29886243,"CDA","fict"
"friend-ship","friendship",29887980,"CDA","fict"
"wor-ship","worship",29890456,"CDA","fict"
"owner-ship","ownership",29890482,"CDA","fict"
"town-ship","townships",29893662,"CDA","fict"
"workman-ship","workmanship",29896881,"CDA","fict"
"town-ship","township",29900503,"CDA","fict"
"wor-ship","worship",29901708,"CDA","fict"
"friend-ship","friendship",29903015,"CDA","fict"
"owner-ship","ownership",29944298,"CDB","fict"
"partner-ship","partnership",30043086,"CDE","fict"
"relation-ship","relationship",30045915,"CDE","fict"
"relation-ship","relationship",30059696,"CDE","fict"
"relation-ship","relationship",30060545,"CDE","fict"
"relation-ship","relationship",30080384,"CDE","fict"
"relation-ship","relationship",30082966,"CDE","fict"
"partner-ship","partnership",30083614,"CDE","fict"
"member-ship","membership",30279409,"CDN","fict"
"censor-ship","censorship",30294093,"CDN","fict"
"friend-ship","friendship",30294721,"CDN","fict"
"relation-ship","relationship",30299698,"CDN","fict"
"relation-ship","relationship",30313814,"CDN","fict"
"director-ship","directorship",30314262,"CDN","fict"
"director-ship","directorship",30321118,"CDN","fict"
"court-ship","courtship",30657514,"CDY","fict"
"court-ship","courtship",30657520,"CDY","fict"
"relation-ship","relationship",30660070,"CDY","fict"
"relation-ship","relationship",30661688,"CDY","fict"
"lady-ship","Ladyship",30671956,"CDY","fict"
"friend-ship","friendship",30679782,"CDY","fict"
"friend-ship","friendship",30679963,"CDY","fict"
"relation-ship","relationships",30680047,"CDY","fict"
"hard-ship","hardship",30684328,"CDY","fict"
"relation-ship","relationship",30860763,"CE5","fict"
"friend-ship","friendship",30866498,"CE5","fict"
"member-ship","membership",30872378,"CE6","fict"
"relation-ship","relationship",31029831,"CEB","fict"
"reader-ship","readership",31038077,"CEB","fict"
"partner-ship","partnership",31038760,"CEB","fict"
"relation-ship","relationship",31050148,"CEC","fict"
"partner-ship","partnership",31052827,"CEC","fict"
"relation-ship","relationship",31055753,"CEC","fict"
"relation-ship","relationship",31055762,"CEC","fict"
"relation-ship","relationship",31079186,"CEC","fict"
"relation-ship","relationship",31079194,"CEC","fict"
"relation-ship","relationship",31079510,"CEC","fict"
"friend-ship","friendship",31084663,"CEC","fict"
"relation-ship","relationship",31087062,"CEC","fict"
"relation-ship","relationship",31088277,"CEC","fict"
"relation-ship","relationship",31273986,"CEH","fict"
"relation-ship","relationship",31274070,"CEH","fict"
"scholar-ship","scholarship",31274465,"CEH","fict"
"relation-ship","relationship",32041254,"CEU","fict"
"relation-ship","relationship",32041303,"CEU","fict"
"scholar-ship","scholarship",32116118,"CEX","fict"
"scholar-ship","scholarship",32116342,"CEX","fict"
"relation-ship","relationship",32117857,"CEX","fict"
"wor-ship","worship",32124257,"CEX","fict"
"relation-ship","relationships",32138402,"CEX","fict"
"dictator-ship","dictatorship",32148057,"CEX","fict"
"relation-ship","relationship",32150513,"CEX","fict"
"partner-ship","partnership",32157699,"CEY","fict"
"friend-ship","friendship",32163739,"CEY","fict"
"relation-ship","relationship",32176230,"CEY","fict"
"friend-ship","friendship",32176349,"CEY","fict"
"relation-ship","relationship",32177618,"CEY","fict"
"relation-ship","relationship",32179186,"CEY","fict"
"relation-ship","relationship",32179348,"CEY","fict"
"relation-ship","relationship",32179914,"CEY","fict"
"relation-ship","relationship",32181075,"CEY","fict"
"friend-ship","friendship",32181094,"CEY","fict"
"relation-ship","relationship",32182243,"CEY","fict"
"relation-ship","relationship",32185843,"CEY","fict"
"wor-ship","worship",32188718,"CEY","fict"
"friend-ship","Friendship",32542072,"CFJ","fict"
"friend-ship","friendship",32542633,"CFJ","fict"
"friend-ship","friendship",32542666,"CFJ","fict"
"friend-ship","friendship",32544110,"CFJ","fict"
"leader-ship","leadership",33810586,"CH0","fict"
"relation-ship","Relationship",33811130,"CH0","fict"
"kin-ship","kinship",33812936,"CH0","fict"
"hard-ship","hardships",33817214,"CH0","fict"
"member-ship","Membership",33817547,"CH0","fict"
"town-ship","township",33832883,"CH0","fict"
"friend-ship","friendship",34402950,"CH4","fict"
"intern-ship","internship",35070120,"CHG","fict"
"lord-ship","Lordships",35076724,"CHG","fict"
"relation-ship","relationship",35082857,"CHG","fict"
"friend-ship","friendship",35094607,"CHG","fict"
"relation-ship","relationships",35098380,"CHG","fict"
"friend-ship","friendships",35099245,"CHG","fict"
"wor-ship","worship",35105421,"CHG","fict"
"town-ship","townships",35674685,"CJA","fict"
"relation-ship","relationship",35826947,"CJF","fict"
"member-ship","membership",35831520,"CJF","fict"
"relation-ship","relationship",35846940,"CJF","fict"
"fellow-ship","fellowship",35857559,"CJF","fict"
"wor-ship","worship",35947502,"CJJ","fict"
"craft(s)man-ship","craftsmanship",35952608,"CJJ","fict"
"friend-ship","friendship",35955052,"CJJ","fict"
"relation-ship","relationship",35962754,"CJJ","fict"
"lord-ship","Lordship",35964217,"CJJ","fict"
"wor-ship","worship",35964577,"CJJ","fict"
"relation-ship","relationship",35965392,"CJJ","fict"
"craft(s)man-ship","craftsmanship",35980710,"CJJ","fict"
"town-ship","township",36100330,"CJT","fict"
"friend-ship","friendship",36101116,"CJT","fict"
"citizen-ship","citizenship",36103217,"CJT","fict"
"workman-ship","workmanship",36105608,"CJT","fict"
"friend-ship","friendships",36109131,"CJT","fict"
"friend-ship","friendship",36113178,"CJT","fict"
"reader-ship","readership",36117184,"CJT","fict"
"steward-ship","stewardship",36117354,"CJT","fict"
"friend-ship","friendship",36120498,"CJT","fict"
"wor-ship","worship",36121090,"CJT","fict"
"leader-ship","leadership",36121170,"CJT","fict"
"friend-ship","friendship",36129752,"CJT","fict"
"friend-ship","friendship",36129782,"CJT","fict"
"friend-ship","friendship",36134965,"CJT","fict"
"friend-ship","friendship",36135089,"CJT","fict"
"citizen-ship","citizenship",36186148,"CJX","fict"
"relation-ship","relationship",36217079,"CK0","fict"
"hard-ship","hardship",36217578,"CK0","fict"
"relation-ship","relationship",36220944,"CK0","fict"
"relation-ship","relationship",36222870,"CK0","fict"
"scholar-ship","scholarship",36228397,"CK0","fict"
"scholar-ship","scholarship",36228452,"CK0","fict"
"scholar-ship","scholarship",36228494,"CK0","fict"
"companion-ship","companionship",36229435,"CK0","fict"
"scholar-ship","scholarship",36237971,"CK0","fict"
"scholar-ship","Scholarship",36239157,"CK0","fict"
"relation-ship","relationship",36251068,"CK0","fict"
"scholar-ship","scholarship",36257289,"CK0","fict"
"companion-ship","companionship",36580452,"CK9","fict"
"friend-ship","friendship",36589072,"CK9","fict"
"friend-ship","friendship",36602019,"CK9","fict"
"friend-ship","friendship",36602507,"CK9","fict"
"relation-ship","relationship",36658543,"CKB","fict"
"relation-ship","relationship",36658676,"CKB","fict"
"member-ship","membership",36667029,"CKB","fict"
"relation-ship","relationship",36670326,"CKB","fict"
"friend-ship","friendships",36674316,"CKB","fict"
"relation-ship","relationship",36675971,"CKB","fict"
"head-ship","headship",36681171,"CKB","fict"
"relation-ship","relationship",36681883,"CKB","fict"
"partner-ship","partnership",36686102,"CKB","fict"
"friend-ship","friendship",36690658,"CKB","fict"
"relation-ship","relationship",36696916,"CKB","fict"
"craft(s)man-ship","craftsmanship",36698265,"CKB","fict"
"acquaintance-ship","acquaintanceship",36700833,"CKC","fict"
"hard-ship","hardship",36711010,"CKC","fict"
"town-ship","township",36714871,"CKC","fict"
"workman-ship","workmanship",36768563,"CKD","fict"
"workman-ship","workmanship",36768765,"CKD","fict"
"hard-ship","hardship",36770541,"CKD","fict"
"apprentice-ship","apprenticeship",36784442,"CKD","fict"
"workman-ship","workmanship",36785800,"CKD","fict"
"wor-ship","worship",36809252,"CKE","fict"
"partner-ship","partnership",36826143,"CKE","fict"
"partner-ship","partnership",36826315,"CKE","fict"
"friend-ship","friendship",36848280,"CKE","fict"
"scholar-ship","scholarship",36849279,"CKF","fict"
"friend-ship","friendship",37695190,"CLD","fict"
"member-ship","membership",37703337,"CLD","fict"
"citizen-ship","citizenship",37707531,"CLD","fict"
"relation-ship","relationship",37715406,"CLD","fict"
"friend-ship","Friendships",37717975,"CLD","fict"
"relation-ship","relationship",37731304,"CLD","fict"
"relation-ship","relationship",37731339,"CLD","fict"
"friend-ship","friendship",37732078,"CLD","fict"
"wor-ship","worship",37737699,"CLD","fict"
"relation-ship","relationship",38452802,"CM1","fict"
"king-ship","kingship",38452822,"CM1","fict"
"king-ship","kingship",38454106,"CM1","fict"
"kin-ship","kinship",38455503,"CM1","fict"
"ruler-ship","rulership",38456096,"CM1","fict"
"wor-ship","worship",38457555,"CM1","fict"
"wor-ship","worship",38457877,"CM1","fict"
"wor-ship","worship",38457905,"CM1","fict"
"court-ship","courtship",38460813,"CM1","fict"
"leader-ship","leadership",38464345,"CM1","fict"
"king-ship","kingship",38464452,"CM1","fict"
"king-ship","kingship",38464666,"CM1","fict"
"friend-ship","friendship",38464757,"CM1","fict"
"friend-ship","Friendship",38464813,"CM1","fict"
"wor-ship","worship",38464963,"CM1","fict"
"wor-ship","worship",38465486,"CM1","fict"
"king-ship","kingship",38468350,"CM1","fict"
"scholar-ship","scholarship",38471241,"CM1","fict"
"swordsman-ship","swordsmanship",38471385,"CM1","fict"
"scholar-ship","scholarship",38473541,"CM1","fict"
"friend-ship","friendship",38474858,"CM1","fict"
"wor-ship","worship",38474947,"CM1","fict"
"leader-ship","leadership",38477125,"CM1","fict"
"leader-ship","leadership",38478433,"CM1","fict"
"marksman-ship","marksmanship",38478888,"CM1","fict"
"leader-ship","Leadership",38483142,"CM1","fict"
"censor-ship","censorship",38536518,"CM4","fict"
"wor-ship","worship",38550301,"CM4","fict"
"relation-ship","relationships",38550408,"CM4","fict"
"lord-ship","Lordship",38562652,"CM4","fict"
"lord-ship","Lordship",38562750,"CM4","fict"
"lord-ship","Lordship",38562788,"CM4","fict"
"lord-ship","Lordship",38563606,"CM4","fict"
"lord-ship","Lordship",38563648,"CM4","fict"
"lord-ship","Lordship",38564603,"CM4","fict"
"court-ship","courtship",39070475,"CMJ","fict"
"friend-ship","friendship",39072720,"CMJ","fict"
"companion-ship","companionship",39073010,"CMJ","fict"
"lecture-ship","lectureship",39073547,"CMJ","fict"
"friend-ship","friendship",39094023,"CMJ","fict"
"friend-ship","friendship",39094127,"CMJ","fict"
"dealer-ship","dealership",39148278,"CML","fict"
"wor-ship","worship",39149151,"CML","fict"
"comrade-ship","comradeship",39151871,"CML","fict"
"wor-ship","worship",39153151,"CML","fict"
"leader-ship","leadership",39161320,"CML","fict"
"leader-ship","leadership",39161917,"CML","fict"
"relation-ship","relationship",39166630,"CML","fict"
"lord-ship","lordship",39273924,"CMP","fict"
"lord-ship","lordship",39273932,"CMP","fict"
"general-ship","generalship",39285738,"CMP","fict"
"friend-ship","friendship",39287193,"CMP","fict"
"relation-ship","relationship",39293376,"CMP","fict"
"lord-ship","lordship",39305974,"CMP","fict"
"lord-ship","lordship",39308421,"CMP","fict"
"lord-ship","lordship",39308630,"CMP","fict"
"lord-ship","lordship",39309098,"CMP","fict"
"lord-ship","lordship",39309507,"CMP","fict"
"leader-ship","leadership",39647446,"CN3","fict"
"relation-ship","relationship",39665640,"CN3","fict"
